0110110110010101110111001101000001111111000111111111100100111100111011100100011011001,1832.0
0000000000111110100010011101001110101111100100111100000111110001101110101010100101011,2081.0
0000011010001010010101110100010110110010100001101100011000011111101101000110000101111,3092.0
1111110010010010000100011001111011100011100011111011101001011110011000100010110010101,1670.0
0101000000111001010111011110011110010011110100111100000111110001101110101010100101011,1875.0
1010001010001010010101110100010110110010010100001110011100101111110111000111001111000,2176.0
1011011000111001010111011110011110010011110101010101001010001111110111000111001111000,2916.0
1010001010001010010101110100010110110010010100001110011100101100010110000110000101111,2827.0
1010001010001010010101110100010110110010010100001110011100111100111011100100010011001,2283.0
0110110110010101110111001101000001101111100100111100000111110001101110101010100101011,2431.0
1001000000111001010111011110011110010011110100111100000111110001101110101010100101011,1974.0
0101000010111111000010111000110010100000101100100100010100111100111011100100011011001,1530.0
1001000010111111000010111000110010100000101100100100010100111100111011100100011011001,2032.0
0110110110010101110111001101000001101111100100111100000111110001101110101010100101011,2431.0
0000011010001011110111001101000001101111100100111100000111110001101110101010100101011,2345.0
0110110110010100010101110100010110110010100001101100011000011111101101000110110010101,2002.0
0110110110010111110111001101000001101110010100001110011100101100010110000110000101111,1673.0
1011011000111001010111011110011110010011110101010101001010001010000110100110101111001,3302.0
0000011010001010010010111000110010100000101100100100010100111100111011100100011011001,1873.0
1001000010111111000100110100010110110010100001101100011000011111101101000110110010101,3075.0
