1010001010001010010101110100010110110010010100001110011100111100111011100100011011001,2761.0
0000000000111110100010011101001110111011000111111111100100101111110111000111001111000,2956.0
0101000000111110100010011101001110111011000111111111101101111011011101111100001100001,1596.0
1001000010111111000010111000110010100000101100100100010100111100111011100100011011000,1486.0
0110110110010101110111001101000001101111100100111100000111110001101110101010100101011,2118.0
1011011000111001010111011110011110010011110101010101001010001100010110000110000101111,3077.0
0110110110010111110111001101000001101110010100001110011100101010000110100110101111001,1930.0
0000011010001010010101110100010110110010100001101100011000011111101101000110110010101,3210.0
1001000010111111000010111000110010100000101100100100010100111100111011100100011011001,1964.0
1001000010111111000010111000110010100000101100100100010100111110111011100100011011001,1964.0
1010001010001010010101110100010110110010010100001110011100101111110111000111001111000,2696.0
1010001010001010010101110100010110110010010100001110011100101111110111000111001111000,2696.0
0101000000111110100010011101001110111011000111111111100100111100111011100100011011001,1533.0
1001000010111111000010111000110010100000101100100100010100111100111011100100011011001,1964.0
1111110010010010000100011001111011100011100011111011101001011110011000100010000101111,2004.0
0110110110010101110111001101000001101111100101010101001010001100010110000110111101100,1881.0
0101000000111001010111011110011110010011110100111100000111110001101110101010100101011,1668.0
1011011000111110100010011101001110111011000111111111100100111100111001100100011011001,2043.0
0000000001101101110010010011100110111100000111001010111000001111110111000111001111000,2483.0
0000000000111110100010011101001110111111000111111111100100111100111011100100011011001,1626.0
